"priority_score","review_bucket","queue_rank","lead_id","company_name","source_url","source_count","additional_source_urls","candidate_type","candidate_value","candidate_context","confidence_suggestion","save_recommendation"
"72","company_contact_page","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","3","https://doltonehospitalitygroup.com.au/contact-us/ | https://doltonehospitalitygroup.com.au/events/","contact_link","https://doltonehospitalitygroup.com.au/contact-us/","","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","4","https://doltonehospitalitygroup.com.au/contact-us/ | https://doltonehospitalitygroup.com.au/events/","contact_link","https://doltonehospitalitygroup.com.au/events/","Events","Medium","Review linked page for contact/form/KP details."
"70","company_linkedin","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","3","https://doltonehospitalitygroup.com.au/contact-us/ | https://doltonehospitalitygroup.com.au/events/","company_linkedin_url","https://www.linkedin.com/company/doltone-hospitality-group","https://www.linkedin.com/company/doltone-hospitality-group","Low","Use as a manual LinkedIn review URL; do not treat as verified direct contact until person/company fit is confirmed."
"60","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","3","https://doltonehospitalitygroup.com.au/contact-us/ | https://doltonehospitalitygroup.com.au/events/","role_context","owner","s and should be left unchanged. Email (Required) Acknowledgement To Country We respectfully acknowledge the Traditional Owners and Traditional Custodians of the lands on which we live and work together. Doltone Hospitality Group pay respect to all First Nations peoples, their Elders both past, prese","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","1","","role_context","ceo","is group or attending one of their events, you experience a masterclass in catering and food service. “ - Kim Brislane, CEO ADDRI “ A lot of training goes into making sure that you have a high level of service and Doltone house really sets the benchmark. “ - Robyn Johnson, CEO Meeting And Events Aus","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","2","https://doltonehospitalitygroup.com.au/contact-us/","role_context","culinary","Former Managing Partner PWC KEEP UP TO DATE Stay connected with the latest opportunities and updates in hospitality and culinary markets. Be the first to access special offers, events, and industry insights. Subscribe Email This field is for validation purposes and should be left unchanged. Email (R","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","3","https://doltonehospitalitygroup.com.au/contact-us/ | https://doltonehospitalitygroup.com.au/events/","role_context","events","Contact Us - Doltone Hospitality Group Our Story Philanthropy Our Pillars Hospitality Services Retail & Tourism Events Media Careers Tenders Policies R.A.P. Modern Slavery Policy Buy Gift Voucher Contact Us Contact us Tender Form Name This field is for validation purposes and should be left","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","1","","role_context","food and beverage","ing event, function and retail groups, with the talent and agility to meet the many challenges of today’s ever-changing food and beverage landscape. Powered by a committed and visionary board, and a highly talented leadership team, the Doltone brand is synonymous with quality and world-class service","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","3","https://doltonehospitalitygroup.com.au/contact-us/ | https://doltonehospitalitygroup.com.au/events/","role_context","leadership","of today’s ever-changing food and beverage landscape. Powered by a committed and visionary board, and a highly talented leadership team, the Doltone brand is synonymous with quality and world-class services. With an impeccable corporate reputation and proven and trusted business disciplines in place","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","3","https://doltonehospitalitygroup.com.au/contact-us/ | https://doltonehospitalitygroup.com.au/events/","role_context","people","Custodians of the lands on which we live and work together. Doltone Hospitality Group pay respect to all First Nations peoples, their Elders both past, present and emerging and acknowledge their connections and continuity of culture, languages, leadership and knowledge systems. We acknowledge First","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","1","","role_context","team","ever-changing food and beverage landscape. Powered by a committed and visionary board, and a highly talented leadership team, the Doltone brand is synonymous with quality and world-class services. With an impeccable corporate reputation and proven and trusted business disciplines in place – Doltone","Low","Use as a page-level KP hint; confirm person name/title before saving."
"13","technical_status","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au","1","","fetch_status","https://doltonehospitalitygroup.com.au","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au/contact-us/","1","","fetch_status","https://doltonehospitalitygroup.com.au/contact-us/","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","9","AU-0209","Doltone Hospitality Group","https://doltonehospitalitygroup.com.au/events/","1","","fetch_status","https://doltonehospitalitygroup.com.au/events/","","High","Fetch status: 200. Use only if page fetched successfully."
"102","official_form_candidate","10","AU-0213","Thomas Hotels","https://www.thomashotels.com.au/contact/","1","","contact_form","https://www.thomashotels.com.au/contact/","contact_form form method=post action=current page Name Phone Email WHICH VENUE ARE YOU ENQUIRING ABOUT? No Specific Venue Aurora Rooftop Hotel The Bradbury Campsie Hotel Canterbury Hotel Coach & Horses Hotel Commercial Hotel Kingsgrove Hotel Lakes Hotel Lakes and Ocean Hotel Madison Hotel Meridian Hotel Molly Malone's Irish Tavern Monkey Bar Hotel Mortdale Hotel Penshurst Hotel Premier Hotel Royal Exhibition Hotel The George Tavern Tollgate Hotel Victoria Hotel MESSAGE Send","High","Official page contains a form; save as company_contact_form_url only if it is a contact/enquiry form, not only a booking widget."
"72","company_contact_page","10","AU-0213","Thomas Hotels","https://thomashotels.com.au","4","https://www.thomashotels.com.au/contact/","contact_link","https://www.thomashotels.com.au/contact/","Contact","Medium","Review linked page for contact/form/KP details."
"50","kp_context_hint","10","AU-0213","Thomas Hotels","https://www.thomashotels.com.au/contact/","1","","role_context","team","Contact | Thomas Hotels Skip to content Home Contact Careers Home Contact Careers CONTACT US Get in touch with our team today! Head Office Ground Floor 17 Randle St Surry Hills 2010 Please use the following form to submit your enquiry and we’ll get the relevant department to contact you. Name P","Low","Use as a page-level KP hint; confirm person name/title before saving."
"13","technical_status","10","AU-0213","Thomas Hotels","https://thomashotels.com.au","1","","fetch_status","https://thomashotels.com.au","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","10","AU-0213","Thomas Hotels","https://www.thomashotels.com.au/contact/","1","","fetch_status","https://www.thomashotels.com.au/contact/","","High","Fetch status: 200. Use only if page fetched successfully."
"72","company_contact_page","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au","15","https://australianhotelbrewery.com.au/book-a-table/ | https://australianhotelbrewery.com.au/contact/","contact_link","https://australianhotelbrewery.com.au/book-a-table/","Book a Table","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au","3","https://australianhotelbrewery.com.au/book-a-table/ | https://australianhotelbrewery.com.au/contact/","contact_link","https://australianhotelbrewery.com.au/contact/","Contact","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au","13","https://australianhotelbrewery.com.au/book-a-table/ | https://australianhotelbrewery.com.au/contact/","contact_link","https://australianhotelbrewery.com.au/functions/","function rooms","Medium","Review linked page for contact/form/KP details."
"50","kp_context_hint","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au","1","","role_context","events","Beer Co, a selection of great wines, and signature cocktails while you catch up with friends or watch the latest sports events on our big screens. With spacious indoor and outdoor seating, our bistro is ideal for casual dining, special occasions, or simply unwinding after a long day . Book a table M","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au","1","","role_context","team","and catering options to ensure your event runs smoothly. Whether it’s an intimate gathering or a grand celebration, our team is here to help you create a memorable experience. Enquire Now Hops Playland At the Australian Hotel & Brewery, we understand the importance of keeping the little ones enterta","Low","Use as a page-level KP hint; confirm person name/title before saving."
"13","technical_status","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au","1","","fetch_status","https://australianhotelbrewery.com.au","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au/book-a-table/","1","","fetch_status","https://australianhotelbrewery.com.au/book-a-table/","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","11","AU-0214","Australian Hotel & Brewery","https://australianhotelbrewery.com.au/contact/","1","","fetch_status","https://australianhotelbrewery.com.au/contact/","","High","Fetch status: 200. Use only if page fetched successfully."
"88","team_or_about_page","12","AU-0215","Millbrook Winery","https://millbrook.wine","3","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","team_link","https://www.millbrook.wine/pages/our-story","About Us","Medium","Review linked page for contact/form/KP details."
"88","team_or_about_page","12","AU-0215","Millbrook Winery","https://millbrook.wine","14","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","team_link","https://www.millbrook.wine/pages/people","Our People","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","12","AU-0215","Millbrook Winery","https://millbrook.wine","26","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","contact_link","https://www.millbrook.wine/pages/book-now","Book a Table","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","12","AU-0215","Millbrook Winery","https://millbrook.wine","15","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","contact_link","https://www.millbrook.wine/pages/contact-us","Contact Us","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","12","AU-0215","Millbrook Winery","https://millbrook.wine","2","https://www.millbrook.wine/#","contact_link","https://www.millbrook.wine/#","Events","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","12","AU-0215","Millbrook Winery","https://millbrook.wine","6","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","contact_link","https://www.millbrook.wine/pages/corporate-events","Corporate Events","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","12","AU-0215","Millbrook Winery","https://millbrook.wine","6","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","contact_link","https://www.millbrook.wine/pages/events","Upcoming Events","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","12","AU-0215","Millbrook Winery","https://millbrook.wine","3","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","contact_link","https://www.millbrook.wine/pages/weddings","Events","Medium","Review linked page for contact/form/KP details."
"50","kp_context_hint","12","AU-0215","Millbrook Winery","https://millbrook.wine","3","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","role_context","events","le Our Place Rewards Club Visit us Book a Table Restaurant Cellar Door Menu Wine List Book a Table Shop Wine Global Nav Events Upcoming Events Weddings Corporate Events Special Occasions Blog Rewards Club Contact Contact Us Work With Us Location Opening Hours Gift Vouchers & Packages About Us About","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","12","AU-0215","Millbrook Winery","https://millbrook.wine","3","https://www.millbrook.wine/# | https://www.millbrook.wine/pages/book-now","role_context","people","ty: View cart ( ) Continue shopping WA Restaurant of the Year - Gourmet Traveller 2024 About Us Our Wines Our Story Our People Our Place Rewards Club Visit us Book a Table Restaurant Cellar Door Menu Wine List Book a Table Shop Wine Global Nav Events Upcoming Events Weddings Corporate Events Special","Low","Use as a page-level KP hint; confirm person name/title before saving."
"13","technical_status","12","AU-0215","Millbrook Winery","https://millbrook.wine","2","https://www.millbrook.wine/#","fetch_status","https://millbrook.wine","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","12","AU-0215","Millbrook Winery","https://www.millbrook.wine/pages/book-now","1","","fetch_status","https://www.millbrook.wine/pages/book-now","","High","Fetch status: 200. Use only if page fetched successfully."
"102","official_form_candidate","13","AU-0216","Riverstone Wines","https://www.riverstonewine.com.au/book-tour","1","","contact_form","https://www.riverstonewine.com.au/book-tour","contact_form form method=unknown action=current page Book a Venue Tour Bride's full name (Required) Groom's full name (Required) Email (Required) Phone (Required) Proposed Wedding Date (Required) Estimated Wedding Guests (Required) Wedding Style Select style Schedule a wedding inspection (Required) May - Jun 2026 Sun Mon Tue Wed Thu Fri Sat 31 Sunday, May 31, 2026 1 Monday, June 1, 2026 2 Tuesday, June 2, 2026 3 Wednesday, June 3, 2026 4 Thursday, June 4, 2026 5 Friday, June 5, 2026 6 Saturday, ","High","Official page contains a form; save as company_contact_form_url only if it is a contact/enquiry form, not only a booking widget."
"88","team_or_about_page","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","3","https://www.riverstonewine.com.au/about | https://www.riverstonewine.com.au/book-tour","team_link","https://www.riverstonewine.com.au/about","https://www.riverstonewine.com.au/about","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","3","https://www.riverstonewine.com.au/about | https://www.riverstonewine.com.au/book-tour","contact_link","https://www.riverstonewine.com.au/book-tour","BOOK A TOUR","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","6","https://www.riverstonewine.com.au/about | https://www.riverstonewine.com.au/book-tour","contact_link","https://www.riverstonewine.com.au/contact","https://www.riverstonewine.com.au/contact","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","7","https://www.riverstonewine.com.au/about | https://www.riverstonewine.com.au/book-tour","contact_link","https://www.riverstonewine.com.au/events","https://www.riverstonewine.com.au/events","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","3","https://www.riverstonewine.com.au/about | https://www.riverstonewine.com.au/book-tour","contact_link","https://www.riverstonewine.com.au/functions","FUNCTIONS","Medium","Review linked page for contact/form/KP details."
"60","kp_context_hint","13","AU-0216","Riverstone Wines","https://www.riverstonewine.com.au/about","1","","role_context","founder","on ""A pioneer will only take action with a dream in his heart..."" Riverstone’s story begins over 70 years ago, when our Founder, Peter Inglese arrived in Yarra Valley in 1950, sailing from Italy, as a young boy with nothing but dream. Growing up in Healesville, Peter understood the potential of the","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","1","","role_context","culinary","here, eagerly awaiting your indulgence so you savor every exquisite sip! SHOP NOW Dine with us! Prepare yourself for a culinary adventure at Riverstone, where our delicious menu is to satisfy all your cravings! You choose from our elegant selection of dishes promise to tantalize your taste buds, or","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","3","https://www.riverstonewine.com.au/about | https://www.riverstonewine.com.au/book-tour","role_context","events","e Delivery on wines over $100 WINES GIFT CARDS ABOUT OUR HISTORY OUR PROMISE NEWS DINING GIFT CARD WEDDINGS BOOK A TOUR EVENTS FUNCTIONS CONTACT More Use tab to navigate through the menu items. Experience the Heart of the Yarra Valley Award-winning wines, breathtaking views, and unforgettable moment","Low","Use as a page-level KP hint; confirm person name/title before saving."
"50","kp_context_hint","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","1","","role_context","team","ur next? Riverstone is here to you exceptional service. We encourage you to reach out to our dedicated and professional team, and we will ensure you have a experience filled with joy lasting memories. ENQUIRE NOW Popular Quick View Reserve Reserve 2022 Cabernet Sauvignon Price $120.00 GST Included A","Low","Use as a page-level KP hint; confirm person name/title before saving."
"13","technical_status","13","AU-0216","Riverstone Wines","https://riverstonewine.com.au","1","","fetch_status","https://riverstonewine.com.au","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","13","AU-0216","Riverstone Wines","https://www.riverstonewine.com.au/about","1","","fetch_status","https://www.riverstonewine.com.au/about","","High","Fetch status: 200. Use only if page fetched successfully."
"13","technical_status","13","AU-0216","Riverstone Wines","https://www.riverstonewine.com.au/book-tour","1","","fetch_status","https://www.riverstonewine.com.au/book-tour","","High","Fetch status: 200. Use only if page fetched successfully."
"88","team_or_about_page","14","AU-0217","The Lane Vineyard","https://thelane.com.au","2","https://www.thelane.com.au/#","team_link","https://www.thelane.com.au/#","About Us","Medium","Review linked page for contact/form/KP details."
"88","team_or_about_page","14","AU-0217","The Lane Vineyard","https://thelane.com.au","10","https://www.thelane.com.au/# | https://www.thelane.com.au/about-us/","team_link","https://www.thelane.com.au/about-us/","Our Story","Medium","Review linked page for contact/form/KP details."
"88","team_or_about_page","14","AU-0217","The Lane Vineyard","https://www.thelane.com.au/about-us/","1","","team_link","https://www.thelane.com.au/lane-rewards/","Learn More About Lane Rewards","Medium","Review linked page for contact/form/KP details."
